ingestio - iniurior;http://rcin.org.pl/Content/15893/KRIJP_32881_02092117_ingestio-iniurior.djvu
iniuriose - inscriptionalis;http://rcin.org.pl/Content/15894/KRIJP_32882_02092118_iniuriose-inscriptio.djvu
inscriptiuncula - instanter;http://rcin.org.pl/Content/15952/KRIJP_32928_02092119_inscriptiuncula-inst.djvu
instantia - integer;http://rcin.org.pl/Content/15953/KRIJP_32929_02092120_instantia-integer.djvu
intego - intentus;http://rcin.org.pl/Content/15954/KRIJP_32930_02092121_intego-intentus.djvu
inter - interpretor;http://rcin.org.pl/Content/15955/KRIJP_32931_02092122_inter-interpretor.djvu
interquiesco - introitus;http://rcin.org.pl/Content/15956/KRIJP_32932_02092123_interquiesco-introit.djvu
introligatio - invexo;http://rcin.org.pl/Content/15957/KRIJP_32933_02092124_introligatio-invexo.djvu
inviaticus - irrigo;http://rcin.org.pl/Content/15958/KRIJP_32934_02092125_inviaticus-irrigo.djvu
irriguus - iudiciarius;http://rcin.org.pl/Content/15959/KRIJP_32935_02092126_irriguus-iudiciarius.djvu
iudicio - iuristicus;http://rcin.org.pl/Content/15960/KRIJP_32936_02092127_iudicio-iuristicus.djvu
iuro - ius;http://rcin.org.pl/Content/15961/KRIJP_32937_02092128_iuro-ius.djvu
iusculentum - iva;http://rcin.org.pl/Content/15962/KRIJP_32938_02092129_iusculentum-iva.djvu
laetanter - largus;http://rcin.org.pl/Content/15963/KRIJP_32939_02092142_laetanter-largus.djvu
la - laetabundus;http://rcin.org.pl/Content/15964/KRIJP_32940_02092141_la-laetabundus.djvu
larva - legalis;http://rcin.org.pl/Content/15965/KRIJP_32941_02092143_larva-legalis.djvu
legalitas - lex;http://rcin.org.pl/Content/15966/KRIJP_32942_02092144_legalitas-lex.djvu
lexicon - ligatura;http://rcin.org.pl/Content/15967/KRIJP_32943_02092145_lexicon-ligatura.djvu
ligatus - lito;http://rcin.org.pl/Content/15968/KRIJP_32944_02092146_ligatus-lito.djvu
litoralis - loco;http://rcin.org.pl/Content/15969/KRIJP_32945_02092147_litoralis-loco.djvu
loculus - lucidus;http://rcin.org.pl/Content/15970/KRIJP_32946_02092148_loculus-lucidus.djvu
lucifer - lyrista;http://rcin.org.pl/Content/15971/KRIJP_32947_02092149_lucifer-lyrista.djvu
maguderis - maneo;http://rcin.org.pl/Content/15972/KRIJP_32948_02092151_maguderis-maneo.djvu
maneria - marchionatus;http://rcin.org.pl/Content/15973/KRIJP_32949_02092152_maneria-marchionatus.djvu
marchionista - matrimonius;http://rcin.org.pl/Content/15974/KRIJP_32950_02092153_marchionista-matrimo.djvu
matrina - medulitus;http://rcin.org.pl/Content/16118/KRIJP_33120_02092154_matrina-medulitus.djvu
medullum - menstruus;http://rcin.org.pl/Content/16119/KRIJP_33122_02092155_medullum-menstruus.djvu
mensuatim - metaplasmus
mensuatim - metaplasmus;http://rcin.org.pl/Content/16120/KRIJP_33124_02092156_mensuatim-metaplasmu.djvu
metaphoricus - minstratus;http://rcin.org.pl/Content/16121/KRIJP_33127_02092157_metaphoricus-minstra.djvu
ministro - mitridatum;http://rcin.org.pl/Content/16122/KRIJP_33129_02092158_ministro-mitridatum.djvu
mitto - modus;http://rcin.org.pl/Content/16123/KRIJP_33130_02092159_mitto-modus.djvu
m - magnus;http://rcin.org.pl/Content/16124/KRIJP_33132_02092150_m-magnus.djvu
moecha - mons;http://rcin.org.pl/Content/16125/KRIJP_33135_02092160_moecha-mons.djvu
monstra - mos;http://rcin.org.pl/Content/16126/KRIJP_33136_02092161_monstra-mos.djvu
mosaicus - mundifico;http://rcin.org.pl/Content/16127/KRIJP_33137_02092162_mosaicus-mundifico.djvu
munditia - mythologia;http://rcin.org.pl/Content/16128/KRIJP_33138_02092163_munditia-mythologia.djvu
nabulum - navilium;http://rcin.org.pl/Content/16129/KRIJP_33139_02092164_nabulum-navilium.djvu
navis - negotiosus;http://rcin.org.pl/Content/16130/KRIJP_33140_02092165_navis-negotiosus.djvu
negotium - nivosus;http://rcin.org.pl/Content/16131/KRIJP_33141_02092166_negotium-nivosus.djvu
nix - nostras;http://rcin.org.pl/Content/16132/KRIJP_33142_02092167_nix-nostras.djvu
nota - nubilus;http://rcin.org.pl/Content/16133/KRIJP_33143_02092168_nota-nubilus.djvu
nubo - nymphula;http://rcin.org.pl/Content/16134/KRIJP_33144_02092169_nubo-nymphula.djvu
oblocutio - obstrudo;http://rcin.org.pl/Content/16135/KRIJP_33145_02092171_oblocutio-obstrudo.djvu
obstruo - occupo;http://rcin.org.pl/Content/16136/KRIJP_33146_02092172_obstruo-occupo.djvu
occurrens - officiperdus;http://rcin.org.pl/Content/16137/KRIJP_33147_02092173_occurrens-officiperd.djvu
officium - opera;http://rcin.org.pl/Content/16138/KRIJP_33148_02092174_officium-opera.djvu
o - obloco;http://rcin.org.pl/Content/16139/KRIJP_33149_02092170_o-obloco.djvu
operabilis - opulor;http://rcin.org.pl/Content/16140/KRIJP_33150_02092175_operabilis-opulor.djvu
opus - ordo;http://rcin.org.pl/Content/16141/KRIJP_33151_02092176_opus-ordo.djvu
oretenus - oxymel;http://rcin.org.pl/Content/16142/KRIJP_33152_02092177_oretenus-oxymel.djvu
palustris - paries;http://rcin.org.pl/Content/16143/KRIJP_33153_02092179_palustris-paries.djvu
parietalis - participo;http://rcin.org.pl/Content/16145/KRIJP_33154_02092180_parietalis-participo.djvu
particula - patenca;http://rcin.org.pl/Content/16146/KRIJP_33155_02092181_particula-patenca.djvu
patens - pavus;http://rcin.org.pl/Content/16147/KRIJP_33156_02092182_patens-pavus.djvu
pax - pellicio;http://rcin.org.pl/Content/16148/KRIJP_33157_02092183_pax-pellicio.djvu
pellicula - pepulatio;http://rcin.org.pl/Content/16149/KRIJP_33158_02092184_pellicula-pepulatio.djvu
per;http://rcin.org.pl/Content/16150/KRIJP_33159_02092185_per.djvu
pera - perennus;http://rcin.org.pl/Content/16151/KRIJP_33160_02092186_pera-perennus.djvu
pereo - peritus;http://rcin.org.pl/Content/16152/KRIJP_33161_02092187_pereo-peritus.djvu
periucundus - perplectio
periucundus - perplectio;http://rcin.org.pl/Content/16153/KRIJP_33162_02092188_periucundus-perplect.djvu
perplecto - pertingibilis
perplecto - pertingibilis;http://rcin.org.pl/Content/16200/KRIJP_33251_02092189_perplecto-pertingibi.djvu
pertingo - petulantia;http://rcin.org.pl/Content/16201/KRIJP_33252_02092190_pertingo-petulantia.djvu
petulcus - pirus;http://rcin.org.pl/Content/16202/KRIJP_33253_02092191_petulcus-pirus.djvu
pisa - platanus
pisa - platanus;http://rcin.org.pl/Content/16203/KRIJP_33254_02092192_pisa-platanus.djvu
platea - poematium
platea - poematium;http://rcin.org.pl/Content/16204/KRIJP_33257_02092193_platea-poematium.djvu
poena - pondo;http://rcin.org.pl/Content/16205/KRIJP_33258_02092194_poena-pondo.djvu
pondus - porositas;http://rcin.org.pl/Content/16206/KRIJP_33260_02092196_pondus-porositas.djvu
porosus - possum;http://rcin.org.pl/Content/16207/KRIJP_33261_02092197_porosus-possum.djvu
